app_id,is_free,price_usd,release_date_str,genres_csv,categories_csv,scraped_utc
2141730,FALSE,9.99,"Oct 18, 2022",Action|Adventure|Casual|Indie|Early Access,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Full controller support|Camera Comfort|Color Alternatives|Custom Volume Controls|Playable without Timed Input|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:43:22+00:00
2141910,TRUE,,"May 23, 2023",Strategy|Free To Play,Multi-player|PvP|Online PvP|Cross-Platform Multiplayer|In-App Purchases,2026-02-27T20:43:23+00:00
2142790,FALSE,13.99,"Aug 5, 2024",Indie|RPG|Simulation|Early Access,Single-player|Full controller support|Family Sharing,2026-02-27T20:43:23+00:00
2151290,FALSE,19.99,"Jan 16, 2025",Simulation|Sports|Strategy,Single-player|Steam Achievements|Steam Workshop|Family Sharing,2026-02-27T20:43:23+00:00
2155180,FALSE,34.99,"Dec 11, 2025",Simulation|Strategy,Single-player|Multi-player|Co-op|Online Co-op|Steam Achievements|Steam Trading Cards|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:43:25+00:00
2157560,FALSE,49.99,"Dec 13, 2023",Action,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Shared/Split Screen|Partial Controller Support|Steam Cloud|Remote Play Together|Family Sharing,2026-02-27T20:43:26+00:00
2157710,FALSE,14.99,"Feb 12, 2026",Action|Casual,Single-player|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:43:27+00:00
2161700,FALSE,59.99,"Feb 1, 2024",Adventure|RPG|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Playable without Timed Input|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:43:27+00:00
2162800,FALSE,20.99,"Aug 15, 2024",Casual|Indie|Simulation|Strategy|Early Access,Single-player|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Subtitle Options|Steam Cloud|Family Sharing,2026-02-27T20:43:28+00:00
2163330,FALSE,14.99,"Jul 13, 2023",Action|Casual|Indie|RPG|Early Access,Single-player|Steam Achievements|Full controller support|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Keyboard Only Option|Mouse Only Option|Playable without Timed Input|Steam Cloud|Steam Leaderboards|Remote Play on TV|Family Sharing,2026-02-27T20:43:29+00:00
2167580,TRUE,,"Nov 9, 2022",Action|Adventure|Massively Multiplayer|RPG|Strategy|Free To Play,Multi-player|MMO|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|In-App Purchases|Partial Controller Support,2026-02-27T20:43:29+00:00
2168680,FALSE,17.99,"Oct 15, 2023",Action|Indie|Simulation|Early Access,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Steam Workshop|Partial Controller Support|Includes level editor|Family Sharing,2026-02-27T20:43:30+00:00
2169200,FALSE,49.99,"Jan 30, 2025",Action|Adventure,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Adjustable Text Size|Camera Comfort|Color Alternatives|Adjustable Difficulty|Keyboard Only Option|Playable without Timed Input|Save Anytime|Subtitle Options|Surround Sound|Partial Controller Support|Steam Cloud|HDR available|Family Sharing,2026-02-27T20:43:30+00:00
2171440,FALSE,11.99,"Dec 9, 2022",Indie|RPG,Single-player|Full controller support|Family Sharing,2026-02-27T20:43:31+00:00
2178380,TRUE,,"Feb 20, 2026",Action|Adventure|Indie,Single-player|Steam Achievements|Steam Workshop|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Playable without Timed Input|Save Anytime|Stereo Sound|Steam Cloud|Includes level editor,2026-02-27T20:43:32+00:00
2179440,FALSE,17.59,"Feb 26, 2026",Indie|Simulation|Sports,Single-player|Steam Achievements|Full controller support|Steam Cloud|Stats|Family Sharing,2026-02-27T20:43:32+00:00
2181940,TRUE,,"Dec 4, 2025",Indie|Simulation|Strategy|Free To Play,Single-player|Multi-player|Steam Achievements|Adjustable Text Size|Custom Volume Controls|Playable without Timed Input|Save Anytime|Steam Cloud,2026-02-27T20:43:33+00:00
2183900,FALSE,19.79,"Sep 9, 2024",Action|Adventure|RPG,Single-player|Multi-player|PvP|Online PvP|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Full controller support|Steam Trading Cards|Adjustable Text Size|Camera Comfort|Color Alternatives|Custom Volume Controls|Adjustable Difficulty|Stereo Sound|Subtitle Options|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:43:33+00:00
2185060,FALSE,,"4 Mar, 2025",Casual|Indie|Simulation|Strategy,Single-player|Steam Achievements|Full controller support|Steam Trading Cards|Steam Workshop|Adjustable Text Size|Camera Comfort|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Surround Sound|Steam Cloud|Family Sharing,2026-02-27T20:43:34+00:00
2186320,FALSE,6.99,"Feb 17, 2023",Casual|Indie|Simulation|Early Access,Single-player|Steam Achievements|Steam Workshop|Camera Comfort|Custom Volume Controls|Playable without Timed Input|Save Anytime|Steam Cloud|Stats|Includes level editor|Family Sharing,2026-02-27T20:43:34+00:00
2186680,FALSE,,"7 Dec, 2023",Action|Adventure|Indie|RPG|Strategy,Single-player|Multi-player|Co-op|Online Co-op|Cross-Platform Multiplayer|Steam Achievements|Steam Trading Cards|Steam Workshop|Adjustable Text Size|Custom Volume Controls|Mouse Only Option|Save Anytime|Stereo Sound|Subtitle Options|Surround Sound|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:43:35+00:00
2187220,FALSE,49.99,"Jan 24, 2024",Adventure,Single-player|Steam Achievements|Full controller support|Steam Cloud|Family Sharing,2026-02-27T20:43:35+00:00
2195250,FALSE,,"Sep 28, 2023",Simulation|Sports,Single-player|Multi-player|PvP|Online PvP|Shared/Split Screen PvP|Co-op|Online Co-op|Shared/Split Screen Co-op|Shared/Split Screen|Cross-Platform Multiplayer|Steam Achievements|Full controller support|In-App Purchases|Adjustable Difficulty|Keyboard Only Option|Stereo Sound|Remote Play Together|HDR available,2026-02-27T20:43:36+00:00
2198150,FALSE,14.99,"Sep 23, 2024",Casual|Indie|Simulation,Single-player|Camera Comfort|Custom Volume Controls|Mouse Only Option|Playable without Timed Input|Save Anytime|Stereo Sound|Partial Controller Support|Steam Cloud|Family Sharing,2026-02-27T20:43:36+00:00
